assay_id	#cmpd	assay_type	target_family
1469079	53	B	Phenotypic
1470241	53	B	Phenotypic
1470242	54	B	Phenotypic
1473169	60	B	Proteinase
1473382	70	B	Ion channel
1473383	70	B	Ion channel
1473384	70	B	Ion channel
1473486	68	B	Proteinase
1473763	56	B	Phenotypic
1474093	54	B	Ion channel
1474899	57	F	Phenotypic
1474900	57	F	Phenotypic
1474901	57	F	Phenotypic
1476003	78	B	Phenotypic
1476004	79	B	Phenotypic
1476694	51	B	Phenotypic
1478161	70	B	Phenotypic
1478163	70	B	Phenotypic
1479002	582	F	Phenotypic
1479003	578	F	Phenotypic
1479004	578	F	Phenotypic
1479005	578	F	Phenotypic
1479006	588	F	Phenotypic
1479007	590	F	Phenotypic
1479008	586	F	Phenotypic
1479009	589	F	Phenotypic
1479010	578	F	Phenotypic
1479011	570	F	Phenotypic
1479014	582	F	Phenotypic
1479039	464	B	Phenotypic
1479040	465	B	Phenotypic
1479041	451	B	Phenotypic
1479043	444	B	Phenotypic
1479053	785	F	Phenotypic
1479054	785	F	Phenotypic
1479055	785	F	Phenotypic
1495258	241	F	Phenotypic
1495268	73	F	GPCR
1495275	109	F	Phenotypic
1495300	275	F	Phenotypic
1495325	51	F	Phenotypic
1495332	141	F	Phenotypic
1495345	100	F	Phenotypic
1495391	128	F	Phenotypic
1495400	55	F	Phenotypic
1495406	336	F	Phenotypic
1495417	69	F	Phenotypic
1496997	52	B	Phenotypic
1496998	52	B	Phenotypic
1496999	51	B	Phenotypic
1498986	70	F	Phenotypic
1499863	54	B	Phenotypic
1499866	53	F	Phenotypic
1500168	50	B	Kinase
1501401	54	B	GPCR
1501406	52	B	GPCR
1503354	54	B	Phenotypic
1503356	54	B	Phenotypic
1503357	53	B	Phenotypic
1503506	50	F	Phenotypic
1503508	52	F	Phenotypic
1503509	52	F	Phenotypic
1503510	52	F	Phenotypic
1506084	80	B	Ion channel
1506085	79	B	Ion channel
1506611	52	B	GPCR
1508819	92	F	Phenotypic
1508820	92	F	Phenotypic
1508821	92	F	Phenotypic
1509383	70	B	Kinase
1509384	62	F	Phenotypic
1509385	62	F	Phenotypic
1509386	64	F	Phenotypic
1509387	62	F	Phenotypic
1509388	62	F	Phenotypic
1509931	69	B	Phenotypic
1509999	54	B	Phenotypic
1510421	59	B	Phenotypic
1511159	50	B	GPCR
1511354	64	F	Phenotypic
1513931	141	B	Ion channel
1513932	141	B	Ion channel
1513934	143	B	Ion channel
1513935	143	B	Ion channel
1514933	57	B	Kinase
1517380	79	B	GPCR
1519474	52	B	Phenotypic
1520607	64	B	Kinase
1526873	55	F	Phenotypic
1526993	55	F	Phenotypic
1527604	50	B	Kinase
1527605	90	B	GPCR
1527607	411	B	Kinase
1527619	87	B	Phenotypic
1527621	72	B	GPCR
1527622	71	B	GPCR
1527625	83	B	Kinase
1527626	168	B	Phenotypic
1527633	169	B	GPCR
1527636	168	B	GPCR
1527648	168	B	GPCR
1527654	96	B	Proteinase
1527674	151	B	Kinase
1527682	85	B	Kinase
1527683	72	B	Kinase
1527688	321	B	Phenotypic
1527697	59	B	GPCR
1527698	210	B	Phenotypic
1527704	82	B	Phenotypic
1527711	64	B	Phenotypic
1527722	66	B	Proteinase
1527732	257	B	Kinase
1527735	339	B	Kinase
1527742	88	B	Phenotypic
1527753	303	B	Phenotypic
1527760	79	B	Kinase
1527765	205	B	Kinase
1527771	72	B	Proteinase
1527772	344	B	Kinase
1527780	64	B	Phenotypic
1527782	79	B	Kinase
1527786	79	B	Proteinase
1527788	56	B	Phenotypic
1527791	150	B	GPCR
1527792	191	B	Phenotypic
1527793	129	B	Phenotypic
1527801	55	B	Phenotypic
1527803	54	B	Kinase
1527805	50	B	Kinase
1527814	97	B	Phenotypic
1527815	222	B	Kinase
1527820	273	B	Phenotypic
1527823	60	B	Proteinase
1527832	67	B	GPCR
1527833	94	B	Phenotypic
1527851	101	B	Kinase
1527854	117	B	Kinase
1527858	85	B	GPCR
1527862	64	B	Kinase
1527869	50	B	Kinase
1527870	105	B	Kinase
1527871	105	B	Kinase
1527877	92	B	Phenotypic
1527878	149	B	GPCR
1527879	729	B	Ion channel
1527880	167	B	Phenotypic
1527881	247	B	Kinase
1527882	66	B	GPCR
1527911	57	B	Phenotypic
1527912	57	B	Phenotypic
1527913	129	B	Phenotypic
1527914	54	B	Kinase
1527916	115	B	Kinase
1527922	82	B	Phenotypic
1527941	77	B	GPCR
1527943	321	B	Phenotypic
1527944	355	B	Phenotypic
1527946	52	B	GPCR
1527947	162	B	GPCR
1527950	131	B	Kinase
1527953	63	B	Kinase
1527954	67	B	Phenotypic
1527963	84	B	Phenotypic
1527965	110	B	Proteinase
1527966	110	B	Proteinase
1527970	177	B	Proteinase
1527972	160	B	Kinase
1527974	103	B	Phenotypic
1527976	134	B	Phenotypic
1527977	142	B	Kinase
1527978	267	B	Phenotypic
1527981	104	B	Kinase
1527984	140	B	Kinase
1527985	52	B	GPCR
1527988	72	B	Phenotypic
1528000	392	B	Kinase
1528012	70	B	NHR
1528015	552	B	Kinase
1528016	60	B	Proteinase
1528018	152	B	Phenotypic
1528019	125	B	Kinase
1528021	91	B	Proteinase
1528022	60	B	Proteinase
1528025	325	B	Phenotypic
1528030	86	B	Phenotypic
1528035	61	B	Kinase
1528048	608	B	Kinase
1528050	558	B	Kinase
1528051	122	B	Phenotypic
1528052	139	B	Phenotypic
1528054	68	B	GPCR
1528055	659	B	Kinase
1528056	57	B	NHR
1528065	281	B	GPCR
1528067	734	B	Kinase
1528070	110	B	Phenotypic
1528071	128	B	Phenotypic
1528075	376	B	GPCR
1528084	54	B	GPCR
1528086	434	B	Phenotypic
1528097	89	B	Kinase
1528098	88	B	Kinase
1528099	339	B	Phenotypic
1528100	289	B	Phenotypic
1528101	361	B	Phenotypic
1528102	105	B	Kinase
1528103	96	B	Kinase
1528110	194	B	Phenotypic
1528111	121	B	Phenotypic
1528121	587	B	Kinase
1528122	103	B	Kinase
1528123	79	B	Kinase
1528125	111	B	Phenotypic
1528128	54	B	Kinase
1528132	59	B	Ion channel
1528133	72	B	Ion channel
1528144	154	B	Kinase
1528145	175	B	GPCR
1528146	215	B	NHR
1528149	371	B	Kinase
1528150	69	B	Kinase
1528151	248	B	Phenotypic
1528160	70	B	Proteinase
1528161	70	B	Proteinase
1528170	90	B	GPCR
1528171	90	B	GPCR
1528178	177	B	Ion channel
1528180	54	B	Phenotypic
1528183	82	B	Phenotypic
1528185	415	B	Kinase
1528198	188	B	Phenotypic
1528199	53	B	GPCR
1528204	188	B	Kinase
1528212	289	B	Ion channel
1528218	499	B	Proteinase
1528225	483	B	Kinase
1528229	70	B	GPCR
1528234	72	B	Ion channel
1528242	64	B	GPCR
1528243	64	B	GPCR
1528250	133	B	Kinase
1528252	54	B	Proteinase
1528254	91	B	Kinase
1528260	125	B	Phenotypic
1528273	198	B	Phenotypic
1528274	93	B	Phenotypic
1528286	166	B	Ion channel
1528294	162	B	Phenotypic
1528302	282	B	Kinase
1528303	84	B	Phenotypic
1528304	92	B	Proteinase
1528309	454	B	Phenotypic
1528310	640	B	Kinase
1528320	105	B	Kinase
1528331	65	B	Phenotypic
1528334	61	B	Ion channel
1528337	113	B	GPCR
1528344	63	B	Phenotypic
1528352	72	B	GPCR
1528353	71	B	GPCR
1528359	317	B	Phenotypic
1528363	65	B	Phenotypic
1528368	308	B	Phenotypic
1528370	89	B	GPCR
1528385	186	B	Kinase
1528386	185	B	Kinase
1528395	98	B	Ion channel
1528397	137	B	Phenotypic
1528403	53	B	Phenotypic
1528404	53	B	Phenotypic
1528405	53	B	Phenotypic
1528416	579	B	Kinase
1528426	157	B	Phenotypic
1528427	126	B	Kinase
1528428	79	B	Kinase
1528431	94	B	Phenotypic
1528434	67	B	Phenotypic
1528435	69	B	GPCR
1528447	88	B	Kinase
1528449	135	B	Phenotypic
1528450	114	B	Phenotypic
1528468	75	B	NHR
1528469	154	B	Ion channel
1528470	97	B	Phenotypic
1528472	52	B	Ion channel
1528473	59	B	Ion channel
1528476	52	B	Phenotypic
1528479	188	B	Kinase
1528480	207	B	Kinase
1528484	142	B	Kinase
1528485	139	B	Phenotypic
1528488	213	B	GPCR
1528489	286	B	Kinase
1528490	286	B	Kinase
1528496	84	B	Kinase
1528507	177	B	GPCR
1528515	337	B	Proteinase
1528519	127	B	Ion channel
1528522	129	B	Phenotypic
1528523	128	B	Phenotypic
1528525	132	B	Phenotypic
1528539	57	B	Kinase
1528541	74	B	Phenotypic
1528549	114	B	Kinase
1528550	115	B	Phenotypic
1528556	58	B	Kinase
1528557	57	B	Kinase
1528566	366	B	Phenotypic
1528572	230	B	Kinase
1528574	86	B	Kinase
1528576	142	B	GPCR
1528585	156	B	GPCR
1528586	158	B	GPCR
1528587	205	B	Kinase
1528612	179	B	Ion channel
1528613	150	B	Kinase
1528615	122	B	Phenotypic
1528623	251	B	GPCR
1528624	169	B	GPCR
1528625	107	B	Kinase
1528626	288	B	Phenotypic
1528627	84	B	Phenotypic
1528629	76	B	Kinase
1528630	76	B	Kinase
1528631	76	B	Kinase
1528633	206	B	Phenotypic
1528635	60	B	Ion channel
1528636	77	B	Kinase
1528641	93	B	Kinase
1528648	52	B	Kinase
1528653	208	B	Phenotypic
1528657	78	B	Ion channel
1528661	55	B	Kinase
1528662	98	B	Kinase
1528666	124	B	Phenotypic
1528667	124	B	Phenotypic
1528673	239	B	Phenotypic
1528677	100	B	Kinase
1528679	191	B	GPCR
1528684	118	B	GPCR
1528687	108	B	Phenotypic
1528688	51	B	Kinase
1528690	253	B	Phenotypic
1528692	51	B	NHR
1528693	143	B	Proteinase
1528694	68	B	GPCR
1528695	153	B	Phenotypic
1528696	95	B	Phenotypic
1528698	54	B	Proteinase
1528713	106	B	Kinase
1528715	58	B	Phenotypic
1528716	65	B	Phenotypic
1528720	270	B	Kinase
1528721	84	B	Kinase
1528722	134	B	Proteinase
1528724	235	B	Kinase
1528726	167	B	Phenotypic
1528727	331	B	Phenotypic
1528728	148	B	Phenotypic
1528748	52	B	Phenotypic
1528759	103	B	Kinase
1528762	152	B	Phenotypic
1528770	57	B	GPCR
1528772	53	B	GPCR
1528775	358	B	Kinase
1528777	93	B	Kinase
1528782	386	B	Phenotypic
1528786	757	B	Phenotypic
1528790	109	B	Kinase
1528791	109	B	Kinase
1528792	109	B	Kinase
1528794	56	B	GPCR
1528801	642	B	Phenotypic
1528827	65	B	Kinase
1528828	96	B	Kinase
1528829	57	B	Ion channel
1528831	142	B	Phenotypic
1528837	756	B	Proteinase
1528842	411	B	Kinase
1528847	115	B	GPCR
1528850	136	B	GPCR
1528851	251	B	Phenotypic
1528852	75	B	Proteinase
1528853	66	B	Kinase
1528855	184	B	Phenotypic
1528862	50	B	Ion channel
1528866	90	B	Phenotypic
1528876	109	B	Phenotypic
1528877	275	B	Proteinase
1528878	271	B	Proteinase
1528880	108	B	Phenotypic
1528882	131	B	Phenotypic
1528883	131	B	Phenotypic
1528884	127	B	Kinase
1528890	170	B	Proteinase
1528893	185	B	Kinase
1528895	501	B	Kinase
1528896	164	B	Kinase
1528897	164	B	Kinase
1528900	348	B	Ion channel
1528905	74	B	Phenotypic
1528909	400	B	Ion channel
1528911	382	B	Ion channel
1528912	131	B	Phenotypic
1528915	66	B	GPCR
1528917	155	B	Ion channel
1528918	275	B	Ion channel
1528919	372	B	Ion channel
1528926	254	B	Ion channel
1528930	64	B	Phenotypic
1528932	74	B	Phenotypic
1528940	121	B	Phenotypic
1534634	149	B	Kinase
1534711	335	B	Phenotypic
1534778	246	B	Kinase
1534934	109	B	Kinase
1534938	153	B	Kinase
1534939	53	B	Phenotypic
1534973	53	B	GPCR
1534978	125	B	Kinase
1534980	125	B	Kinase
1535011	83	B	GPCR
1535021	65	B	GPCR
1535033	96	B	Proteinase
1535127	57	B	GPCR
1535129	125	B	Kinase
1535181	140	B	Proteinase
1535201	73	B	Phenotypic
1535209	56	B	Phenotypic
1535247	73	B	Phenotypic
1535322	199	B	Ion channel
1535339	115	B	Kinase
1535342	148	B	GPCR
1535347	58	B	Phenotypic
1535379	96	B	Proteinase
1535381	96	B	Proteinase
1535383	97	B	Proteinase
1535386	181	B	GPCR
1535399	358	B	Kinase
1535400	316	B	Kinase
1535401	134	B	Phenotypic
1535447	62	B	Proteinase
1535448	67	B	GPCR
1535487	149	B	Phenotypic
1535621	108	B	Phenotypic
1535647	54	B	Kinase
1535652	130	B	GPCR
1535768	130	B	GPCR
1535769	72	B	Ion channel
1535797	75	B	Ion channel
1535845	96	B	Proteinase
1535850	173	B	GPCR
1535873	56	B	GPCR
1535880	96	B	Proteinase
1535926	96	B	Proteinase
1535927	242	B	Kinase
1535932	134	B	Phenotypic
1536022	133	B	Phenotypic
1536038	65	B	Phenotypic
1536084	62	B	Proteinase
1536085	126	B	Phenotypic
1536113	66	B	Kinase
1536128	70	B	GPCR
1536179	191	B	GPCR
1536181	126	B	Kinase
1536249	361	B	Kinase
1536256	115	B	Kinase
1536270	109	B	Kinase
1536298	54	B	GPCR
1536328	93	B	Kinase
1536365	351	B	GPCR
1536390	62	B	Proteinase
1536410	50	B	Kinase
1536442	113	B	Phenotypic
1536468	88	B	Phenotypic
1536508	126	F	GPCR
1536565	95	B	Kinase
1536566	95	B	Kinase
1536567	95	B	Kinase
1536645	68	F	GPCR
1536654	54	B	Kinase
1536678	158	B	Kinase
1536680	53	B	Kinase
1536718	308	F	GPCR
1536719	66	F	GPCR
1536771	192	F	GPCR
1536772	192	F	GPCR
1536775	103	F	GPCR
1536778	103	F	GPCR
1536801	80	B	Kinase
1536808	67	F	Phenotypic
1536901	73	F	Ion channel
1536917	118	F	GPCR
1536918	51	F	GPCR
1536983	64	B	Kinase
1536984	54	F	Phenotypic
1536985	54	F	Phenotypic
1536986	54	F	Phenotypic
1536992	101	B	Kinase
1537035	105	F	GPCR
1537037	212	F	GPCR
1537056	164	F	GPCR
1537059	170	B	Phenotypic
1537067	234	B	Phenotypic
1537083	84	F	Ion channel
1537084	80	F	Ion channel
1537107	277	B	Phenotypic
1537108	144	B	Phenotypic
1537148	97	B	Kinase
1537410	73	B	Ion channel
1537411	68	B	Ion channel
1537417	404	F	GPCR
1537418	404	F	Phenotypic
1537512	71	F	Ion channel
1537553	152	B	Kinase
1537555	54	A	Phenotypic
1537587	71	B	Phenotypic
1537594	91	B	Phenotypic
1537597	318	B	Kinase
1537598	145	B	Kinase
1537606	392	F	GPCR
1537607	70	F	GPCR
1537610	321	B	Phenotypic
1537611	330	B	Phenotypic
1537612	332	B	Phenotypic
1537613	204	B	Phenotypic
1537619	159	F	Phenotypic
1537621	104	F	Phenotypic
1537627	392	B	Phenotypic
1537646	352	B	Kinase
1537647	103	B	Kinase
1537873	64	F	Phenotypic
1537874	64	F	Phenotypic
1537876	57	F	Phenotypic
1537998	56	F	Phenotypic
1539759	66	B	Kinase
1540691	54	B	GPCR
1545039	72	F	Phenotypic
1545040	72	F	Phenotypic
1545041	72	F	Phenotypic
1545042	72	F	Phenotypic
1545043	72	F	Phenotypic
1545532	56	B	NHR
1545548	64	B	Phenotypic
1546247	70	F	Phenotypic
1546248	70	F	Phenotypic
1546332	61	F	Phenotypic
1547124	77	B	Phenotypic
1547769	122	B	Phenotypic
1548095	50	B	GPCR
1555044	55	B	NHR
1555048	52	B	Phenotypic
1555281	116	F	Phenotypic
1556011	60	B	Phenotypic
1556115	73	B	Kinase
1556440	55	B	Phenotypic
1556442	55	B	Phenotypic
1556480	56	F	Phenotypic
1556481	53	F	Phenotypic
1556482	53	F	Phenotypic
1556483	53	F	Phenotypic
1556484	54	F	Phenotypic
1560921	51	F	Phenotypic
1561969	56	B	Phenotypic
1561970	56	B	Phenotypic
1561971	56	B	Phenotypic
1561972	54	B	Phenotypic
1564001	75	F	Phenotypic
1565263	81	B	Phenotypic
1565336	55	B	Phenotypic
1565337	50	B	Phenotypic
1565338	54	B	Phenotypic
1565814	62	B	Phenotypic
1566412	50	F	Phenotypic
1567308	52	F	Phenotypic
1567309	52	F	Phenotypic
1571915	51	B	GPCR
1572461	64	B	Phenotypic
1572626	55	B	Kinase
1572641	54	B	Kinase
1572912	67	B	GPCR
1573232	60	B	GPCR
1573233	65	B	GPCR
1573821	161	B	Ion channel
1573823	161	B	Ion channel
1574259	66	B	Phenotypic
1575134	86	F	Phenotypic
1575136	83	A	Phenotypic
1575200	56	F	Phenotypic
1575201	56	F	Phenotypic
1575202	56	A	Phenotypic
1577525	79	B	Phenotypic
1577526	79	B	Phenotypic
1577533	79	B	Phenotypic
1577550	62	B	Proteinase
1583242	52	B	Phenotypic
1583243	52	B	Phenotypic
1584566	51	B	NHR
1586856	57	B	GPCR
1586857	55	B	GPCR
1587599	55	F	Phenotypic
1587602	50	F	Phenotypic
1587722	51	F	Phenotypic
1587724	56	F	Phenotypic
1587725	53	F	Phenotypic
1589659	50	B	Kinase
1589660	50	B	Kinase
1589851	98	B	Proteinase
1592859	123	F	Phenotypic
1592860	113	F	Phenotypic
1592863	53	F	Phenotypic
1592866	60	F	Phenotypic
1592867	59	F	Phenotypic
1592868	57	F	Phenotypic
1592870	60	F	Phenotypic
1613063	72	B	Kinase
1613064	54	B	Kinase
1613065	64	B	Kinase
1614753	59	B	Phenotypic
1617696	50	F	Phenotypic
1617697	50	B	Phenotypic
1617698	50	A	Phenotypic
1617699	50	B	Phenotypic
1617700	50	A	Phenotypic
1617701	50	T	Phenotypic
1617702	50	T	Phenotypic
1618862	63	B	Phenotypic
1619734	62	B	Kinase
1620781	50	B	Phenotypic
1620947	50	B	Phenotypic
1620948	50	B	Phenotypic
1622037	50	B	Phenotypic
1622038	51	B	Phenotypic
1622750	54	B	GPCR
1622851	90	B	Ion channel
1622852	90	B	Ion channel
1622853	90	B	Ion channel
1624777	63	B	Phenotypic
1624778	58	B	Phenotypic
1624779	62	A	Phenotypic
1625734	51	B	NHR
1625735	50	B	NHR
1626011	64	B	Phenotypic
1627813	90	F	Phenotypic
1629193	51	B	Phenotypic
1632526	76	B	Phenotypic
1632983	60	T	Phenotypic
1633656	60	B	GPCR
1633657	59	B	GPCR
1633871	86	B	Phenotypic
1636656	75	B	Phenotypic
1636657	75	B	Phenotypic
1636712	58	B	Phenotypic
1636903	84	B	Phenotypic
1636927	102	F	Phenotypic
1636929	71	F	Phenotypic
1637005	66	B	Ion channel
1637006	66	B	Ion channel
1637023	68	B	Phenotypic
1637074	98	B	Phenotypic
1637091	159	B	GPCR
1637094	50	B	GPCR
1637098	256	B	Phenotypic
1637099	289	B	Phenotypic
1637100	248	B	Phenotypic
1637101	228	B	Phenotypic
1637102	210	F	Phenotypic
1637138	90	F	Phenotypic
1637139	74	F	Phenotypic
1637151	84	A	Phenotypic
1637152	85	A	Phenotypic
1637154	85	A	Phenotypic
1637155	85	A	Phenotypic
1637168	152	B	GPCR
1637183	286	B	GPCR
1637184	67	B	GPCR
1637319	386	B	Kinase
1637320	385	B	Kinase
1637322	540	B	Kinase
1637323	540	B	Kinase
1637324	545	B	Kinase
1637325	546	B	Kinase
1637326	540	B	Kinase
1637327	563	B	Kinase
1637329	552	B	Kinase
1637339	119	B	Phenotypic
1637362	491	B	Phenotypic
1637363	295	B	Phenotypic
1637364	313	F	Phenotypic
1637645	72	B	Kinase
1637646	68	B	Kinase
1637647	61	B	Kinase
1637961	98	B	Kinase
1637967	69	B	Kinase
1637979	75	F	Phenotypic
1637980	131	F	Phenotypic
1637981	61	F	Phenotypic
1638060	77	B	Proteinase
1638062	77	B	Proteinase
1638064	77	B	Proteinase
1638066	77	B	Proteinase
1638156	52	B	GPCR
1638262	88	B	GPCR
1638263	88	F	Phenotypic
1638332	171	B	Phenotypic
1638333	159	B	Phenotypic
1638422	57	B	Phenotypic
1638428	146	B	Phenotypic
1638439	772	B	Phenotypic
1638514	139	F	Phenotypic
1638893	241	B	Phenotypic
1638894	104	B	Kinase
1638895	68	B	Kinase
1638896	60	B	Kinase
1639066	53	B	Phenotypic
1639622	103	B	Kinase
1639625	78	B	Kinase
1639638	512	B	Kinase
1639639	512	B	Kinase
1639642	244	B	Kinase
1639643	244	B	Kinase
1639644	221	F	Phenotypic
1639645	140	F	Phenotypic
1639903	215	B	Kinase
1639946	256	B	NHR
1639947	256	B	NHR
1639948	305	B	Kinase
1639949	321	B	Kinase
1639951	139	B	Kinase
1639952	307	B	Kinase
1639954	141	B	GPCR
1639955	141	B	GPCR
1639956	137	B	GPCR
1639957	139	B	GPCR
1639959	250	B	Phenotypic
1639970	256	B	Kinase
1639981	104	B	GPCR
1640000	403	B	Kinase
1640001	415	B	Kinase
1640162	65	B	Phenotypic
1640186	54	B	Proteinase
1640187	54	B	Proteinase
1640188	54	B	Proteinase
1640189	54	B	Proteinase
1640190	54	B	Proteinase
1640191	54	B	Proteinase
1640192	54	B	Proteinase
1640193	54	B	Proteinase
1640194	54	B	Proteinase
1640195	53	B	Proteinase
1640196	53	B	Proteinase
1640197	54	B	Proteinase
1640306	223	B	Phenotypic
1640307	177	B	GPCR
1640308	170	B	GPCR
1640309	173	B	GPCR
1640310	501	B	Kinase
1640313	50	B	Kinase
1640323	101	B	Kinase
1640325	99	B	Phenotypic
1640328	64	B	Kinase
1640338	402	B	Ion channel
1640339	402	B	Ion channel
1640340	734	B	Kinase
1640346	126	B	Kinase
1640347	207	B	Kinase
1640348	108	B	Phenotypic
1640351	255	B	Kinase
1640352	173	B	GPCR
1640353	94	B	Kinase
1640355	118	B	Phenotypic
1640356	108	B	Kinase
1640360	230	B	Kinase
1640369	83	B	Proteinase
1640370	161	B	Phenotypic
1640384	68	B	Kinase
1640388	208	B	Kinase
1640389	76	B	Kinase
1640395	556	B	Kinase
1640409	89	B	Kinase
1640410	66	B	Kinase
1640412	75	B	Kinase
1640414	118	B	Ion channel
1640415	121	B	Phenotypic
1640425	114	B	GPCR
1640426	52	B	Proteinase
1640465	365	B	Ion channel
1640500	250	B	Kinase
1640501	246	B	Phenotypic
1640506	61	B	Kinase
1640508	57	B	Phenotypic
1640536	219	B	GPCR
1640537	73	B	GPCR
1640548	83	B	Kinase
1640561	80	B	Ion channel
1640564	101	B	Kinase
1640565	276	B	Kinase
1640572	239	B	Phenotypic
1640573	396	B	Kinase
1640574	368	B	Kinase
1640594	88	B	Proteinase
1640595	302	B	Ion channel
1640598	151	B	GPCR
1640599	53	B	GPCR
1640600	201	B	Proteinase
1640601	189	B	GPCR
1640602	189	B	GPCR
1640603	160	B	Phenotypic
1640604	215	B	Kinase
1640610	503	B	Phenotypic
1640611	223	B	Phenotypic
1640613	69	B	Phenotypic
1640614	144	B	GPCR
1640661	96	B	Ion channel
1640674	90	B	GPCR
1640698	73	B	Phenotypic
1640700	85	B	Kinase
1640701	53	B	Phenotypic
1640702	124	B	Phenotypic
1640703	129	B	Phenotypic
1640706	203	B	Proteinase
1640707	386	B	Kinase
1640708	96	B	GPCR
1640730	304	B	Ion channel
1640733	218	B	GPCR
1640745	50	B	Phenotypic
1640747	50	B	Phenotypic
1640748	50	B	Phenotypic
1640789	151	B	Proteinase
1640790	99	B	Proteinase
1640791	62	B	GPCR
1640792	63	B	GPCR
1640796	58	B	Kinase
1640797	58	B	Kinase
1640799	91	B	Phenotypic
1640800	90	B	Phenotypic
1640801	58	B	Phenotypic
1640802	58	B	Phenotypic
1640803	255	B	Phenotypic
1640850	97	B	Ion channel
1640852	88	B	Ion channel
1640853	94	B	Ion channel
1640861	63	B	Phenotypic
1640862	63	B	Phenotypic
1640867	79	B	Phenotypic
1640872	86	B	Kinase
1640885	65	B	Kinase
1640886	66	B	Kinase
1640890	65	B	GPCR
1640893	64	B	Ion channel
1640894	145	B	Phenotypic
1640895	161	B	Phenotypic
1640904	153	B	Kinase
1640908	105	B	Phenotypic
1640918	71	B	Kinase
1640919	164	B	Phenotypic
1640932	70	B	GPCR
1640951	110	B	Kinase
1640952	85	B	Kinase
1640953	57	B	Ion channel
1640955	154	B	Proteinase
1640956	336	B	Proteinase
1640975	181	B	Phenotypic
1640977	175	B	Ion channel
1640978	61	B	Ion channel
1641000	59	B	Kinase
1641005	101	B	GPCR
1641008	101	B	GPCR
1641009	87	B	GPCR
1641010	73	B	Phenotypic
1641011	72	B	Phenotypic
1641012	65	B	Phenotypic
1641026	186	B	NHR
1641031	88	B	Phenotypic
1641033	393	B	Kinase
1641034	410	B	Kinase
1641035	408	B	Kinase
1641036	395	B	Kinase
1641040	68	B	Ion channel
1641041	83	B	Kinase
1641063	70	B	Kinase
1641064	56	B	Kinase
1641066	90	B	GPCR
1641067	94	B	GPCR
1641068	54	B	GPCR
1641070	58	B	GPCR
1641071	88	B	GPCR
1641073	388	B	Kinase
1641081	81	B	Proteinase
1641082	81	B	Proteinase
1641089	192	B	Proteinase
1641090	179	B	Proteinase
1641099	92	B	Kinase
1641103	55	B	Kinase
1641112	82	B	Phenotypic
1641120	137	B	Phenotypic
1641125	257	B	Phenotypic
1641126	410	B	Kinase
1641128	143	B	Kinase
1641129	63	B	Phenotypic
1641137	70	B	Kinase
1641143	274	B	Phenotypic
1641160	190	B	Kinase
1641161	190	B	Kinase
1641163	441	B	GPCR
1641164	441	B	GPCR
1641170	328	B	Kinase
1641173	151	B	Proteinase
1641174	98	B	Ion channel
1641176	202	B	Kinase
1641177	209	B	Kinase
1641179	59	B	Phenotypic
1641181	82	B	Phenotypic
1641182	82	B	Proteinase
1641195	92	B	Kinase
1641196	92	B	Kinase
1641197	91	B	Kinase
1641198	92	B	Kinase
1641200	58	B	Phenotypic
1641201	58	B	Phenotypic
1641222	422	B	GPCR
1641240	168	B	Kinase
1641253	342	B	Kinase
1641260	113	B	Phenotypic
1641261	111	B	Phenotypic
1641262	110	B	Kinase
1641264	276	B	Phenotypic
1641265	83	B	Phenotypic
1641266	67	B	Phenotypic
1641274	176	B	Phenotypic
1641276	203	B	Phenotypic
1641298	193	B	Phenotypic
1641299	193	B	Proteinase
1641300	166	B	GPCR
1641301	164	B	GPCR
1641310	238	B	Phenotypic
1641311	160	B	Phenotypic
1641312	160	B	Phenotypic
1641314	160	B	Phenotypic
1641331	185	B	Ion channel
1641332	170	B	Ion channel
1641333	136	B	Kinase
1641338	67	B	Phenotypic
1641339	67	B	Phenotypic
1641350	130	B	Phenotypic
1641357	80	B	Kinase
1641364	361	B	GPCR
1641365	349	B	GPCR
1641371	294	B	Phenotypic
1641373	187	B	Proteinase
1641374	212	B	Proteinase
1641380	181	B	Proteinase
1641396	76	B	Proteinase
1641399	271	B	GPCR
1641409	223	B	Kinase
1641410	188	B	Kinase
1641435	719	B	Phenotypic
1641446	52	B	Proteinase
1641447	51	B	Proteinase
1641453	224	B	Proteinase
1641454	221	B	Proteinase
1641455	222	B	Proteinase
1641456	176	B	NHR
1641457	266	B	NHR
1641458	195	B	Phenotypic
1641460	108	B	Phenotypic
1641467	548	B	Phenotypic
1641468	986	B	Phenotypic
1641471	634	B	Ion channel
1641486	333	B	Ion channel
1641495	87	B	Phenotypic
1641497	1052	B	Kinase
1641498	338	B	Phenotypic
1641535	91	B	NHR
1641544	343	B	Phenotypic
1641545	343	B	Phenotypic
1641546	90	B	Proteinase
1641552	143	B	Phenotypic
1641555	133	B	GPCR
1641571	98	B	GPCR
1641572	399	B	Ion channel
1641573	144	B	Ion channel
1641575	95	B	GPCR
1641585	71	B	Kinase
1641605	59	B	Phenotypic
1641607	108	B	Proteinase
1641629	208	B	Kinase
1641654	288	B	Kinase
1641655	283	B	Kinase
1641656	212	B	Kinase
1641659	119	B	Phenotypic
1641660	682	B	Kinase
1641661	207	B	Kinase
1641688	69	B	Kinase
1641701	52	B	Kinase
1641702	117	B	Kinase
1641703	63	B	Kinase
1641705	533	B	Kinase
1641706	516	B	Kinase
1641712	325	B	Ion channel
